,x,y,z
1079546,319994.0,6397858.0,55.482
1079547,319995.5,6397858.5,55.4896
1079548,319994.75,6397859.25,55.4837
1079549,319994.75,6397858.25,55.4858
1079550,319996.25,6397862.75,55.4852
1079551,319996.25,6397863.75,55.4831
1079552,319996.25,6397864.75,55.481
1079553,319996.25,6397865.75,55.479
1079554,319995.5,6397864.5,55.4772
1079555,319994.75,6397865.25,55.4714
1079556,319994.75,6397864.25,55.4734
1079557,319996.25,6397866.75,55.477
1079558,319996.25,6397867.75,55.4749
1079559,319996.25,6397868.75,55.4729
1079560,319996.25,6397869.75,55.4708
1079561,319995.5,6397868.5,55.4691
1079562,319994.75,6397869.25,55.4632
1079563,319994.75,6397868.25,55.4652
1079564,319994.0,6397868.0,55.4614
1079565,319993.25,6397868.75,55.4556
1079566,319993.25,6397867.75,55.4576
1079567,319992.5,6397867.5,55.4538
1079568,319991.75,6397868.25,55.448
1079569,319991.75,6397867.25,55.4501
1079570,319993.25,6397866.75,55.4597
1079571,319993.25,6397865.75,55.4618
1079572,319994.0,6397866.0,55.4656
1079573,319995.5,6397866.5,55.4732
1079574,319994.75,6397867.25,55.4673
1079575,319994.75,6397866.25,55.4694
1079576,319991.0,6397867.0,55.4463
1079577,319990.25,6397867.75,55.4404
1079578,319990.25,6397866.75,55.4425
1079579,319989.5,6397866.5,55.4387
1079580,319988.75,6397867.25,55.4328
1079581,319988.75,6397866.25,55.4349
1079582,319990.25,6397865.75,55.4445
1079583,319990.25,6397864.75,55.4465
1079584,319991.0,6397865.0,55.4503
1079585,319988.0,6397866.0,55.431
1079586,319987.25,6397866.75,55.4252
1079587,319987.25,6397865.75,55.4272
1079588,319986.5,6397865.5,55.4235
1079589,319985.75,6397866.25,55.4176
1079590,319987.25,6397864.75,55.4293
1079591,319988.0,6397864.0,55.4352
1079592,319988.75,6397863.25,55.441
1079593,319989.5,6397862.5,55.4469
1079594,319990.25,6397861.75,55.4528
1079595,319991.0,6397861.0,55.4586
1079596,319990.25,6397862.75,55.4507
1079597,319991.0,6397863.0,55.4545
1079598,319990.25,6397863.75,55.4486
1079599,319988.75,6397865.25,55.4369
1079600,319988.75,6397864.25,55.4389
1079601,319989.5,6397864.5,55.4427
1079602,319995.5,6397862.5,55.4813
1079603,319994.75,6397863.25,55.4755
1079604,319994.0,6397864.0,55.4697
1079605,319994.75,6397862.25,55.4776
1079606,319994.0,6397862.0,55.4738
1079607,319993.25,6397864.75,55.4638
1079608,319992.5,6397865.5,55.458
1079609,319991.75,6397866.25,55.4521
1079610,319991.75,6397865.25,55.4541
1079611,319991.75,6397864.25,55.4562
1079612,319991.75,6397863.25,55.4583
1079613,319991.75,6397862.25,55.4603
1079614,319991.75,6397861.25,55.4624
1079615,319992.5,6397861.5,55.4662
1079616,319993.25,6397861.75,55.4699
1079617,319993.25,6397863.75,55.4659
1079618,319992.5,6397863.5,55.4621
1079619,319993.25,6397862.75,55.4679
1079620,319998.25,6397850.75,55.5331
1079704,319985.75,6397866.5,55.5625
1079705,319986.5,6397866.75,55.5662
1079706,319987.25,6397867.0,55.57
1079707,319985.75,6397866.75,55.7073
1079708,319985.75,6397867.0,55.8521
1079709,319988.0,6397867.25,55.5739
1079710,319988.75,6397867.5,55.5777
1079711,319989.5,6397867.75,55.5815
1079712,319990.25,6397868.0,55.5853
1079713,319988.75,6397867.75,55.7225
1079714,319988.75,6397868.0,55.8673
1079715,319988.0,6397867.75,55.8635
1079716,319987.25,6397867.75,56.0046
1079717,319987.25,6397868.0,56.1495
1079718,319986.5,6397867.75,56.1457
1079719,319985.75,6397867.75,56.2867
1079720,319985.75,6397868.0,56.4315
1079721,319985.75,6397867.5,56.1418
1079722,319985.75,6397867.25,55.997
1079723,319987.25,6397867.25,55.7149
1079724,319987.25,6397867.5,55.8597
1079725,319986.5,6397867.25,55.8559
1079726,319991.0,6397868.25,55.5891
1079727,319991.75,6397868.5,55.5928
1079728,319992.5,6397868.75,55.5966
1079729,319993.25,6397869.0,55.6004
1079730,319991.75,6397868.75,55.7377
1079731,319991.75,6397869.0,55.8826
1079732,319991.0,6397868.75,55.8788
1079733,319994.0,6397869.25,55.6042
1079734,319994.75,6397869.5,55.608
1079735,319995.5,6397869.75,55.6118
1079736,319996.25,6397870.0,55.6156
1079737,319994.75,6397869.75,55.7529
1079738,319994.75,6397870.0,55.8977
1079739,319994.0,6397869.75,55.8939
1079740,319993.25,6397869.75,56.0349
1079741,319993.25,6397870.0,56.1797
1079742,319992.5,6397869.75,56.176
1079743,319991.75,6397869.75,56.317
1079744,319991.75,6397870.0,56.4619
1079745,319991.0,6397869.75,56.4581
1079746,319991.75,6397869.5,56.1722
1079747,319991.0,6397869.25,56.1684
1079748,319991.75,6397869.25,56.0274
1079749,319993.25,6397869.25,55.7453
1079750,319993.25,6397869.5,55.8901
1079751,319992.5,6397869.25,55.8863
1079752,319990.25,6397869.75,56.5991
1079753,319990.25,6397870.0,56.7439
1079754,319989.5,6397869.75,56.7402
1079755,319988.75,6397869.75,56.8812
1079756,319988.75,6397870.0,57.0261
1079757,319988.0,6397869.75,57.0222
1079758,319988.75,6397869.5,56.7364
1079759,319988.0,6397869.25,56.7326
1079760,319988.75,6397869.25,56.5915
1079761,319987.25,6397869.75,57.1633
1079762,319987.25,6397870.0,57.3082
1079763,319986.5,6397869.75,57.3044
1079764,319985.75,6397869.75,57.4454
1079765,319985.75,6397870.0,57.5902
1079766,319985.75,6397869.5,57.3006
1079767,319985.75,6397869.25,57.1557
1079768,319985.75,6397869.0,57.0108
1079769,319985.75,6397868.75,56.866
1079770,319985.75,6397868.5,56.7212
1079771,319985.75,6397868.25,56.5764
1079772,319986.5,6397868.75,56.725
1079773,319987.25,6397868.75,56.5839
1079774,319987.25,6397869.0,56.7288
1079775,319987.25,6397869.5,57.0184
1079776,319986.5,6397869.25,57.0146
1079777,319987.25,6397869.25,56.8736
1079778,319990.25,6397868.25,55.7301
1079779,319990.25,6397868.5,55.875
1079780,319990.25,6397868.75,56.0198
1079781,319989.5,6397868.25,55.8711
1079782,319988.75,6397868.25,56.0122
1079783,319990.25,6397869.0,56.1646
1079784,319990.25,6397869.25,56.3094
1079785,319990.25,6397869.5,56.4543
1079786,319989.5,6397869.25,56.4505
1079787,319988.75,6397869.0,56.4467
1079788,319988.0,6397868.75,56.4429
1079789,319987.25,6397868.5,56.4391
1079790,319986.5,6397868.25,56.4353
1079791,319987.25,6397868.25,56.2943
1079792,319988.0,6397868.25,56.1532
1079793,319989.5,6397868.75,56.1608
1079794,319988.75,6397868.75,56.3018
1079795,319988.75,6397868.5,56.157
1079796,319996.5,6397885.5,58.8594
1079797,319996.5,6397886.0,58.6794
1079798,319996.0,6397885.5,58.7753
1079799,319995.5,6397885.5,58.6912
1079800,319995.5,6397886.0,58.5112
1079801,319995.0,6397885.5,58.6071
1079802,319995.5,6397885.0,58.8712
1079803,319995.0,6397884.5,58.9671
1079804,319995.5,6397884.5,59.0512
1079805,319994.5,6397885.5,58.523
1079806,319994.5,6397886.0,58.343
1079807,319994.0,6397885.5,58.4389
1079808,319993.5,6397885.5,58.3547
1079809,319993.5,6397886.0,58.1747
1079810,319993.0,6397885.5,58.2706
1079811,319993.5,6397885.0,58.5347
1079812,319993.0,6397884.5,58.6306
1079813,319993.5,6397884.5,58.7147
1079814,319993.5,6397884.0,58.8947
1079815,319993.0,6397883.5,58.9906
1079816,319993.5,6397883.5,59.0748
1079817,319993.5,6397883.0,59.2548
1079818,319993.0,6397882.5,59.3507
1079819,319993.5,6397882.5,59.4348
1079820,319994.0,6397883.5,59.1589
1079821,319994.5,6397883.5,59.243
1079822,319994.5,6397884.0,59.063
1079823,319994.5,6397885.0,58.703
1079824,319994.0,6397884.5,58.7989
1079825,319994.5,6397884.5,58.883
1079826,319992.5,6397885.5,58.1865
1079827,319992.5,6397886.0,58.0065
1079828,319992.0,6397885.5,58.1024
1079829,319991.5,6397885.5,58.0183
1079830,319991.5,6397886.0,57.8383
1079831,319991.0,6397885.5,57.9342
1079832,319991.5,6397885.0,58.1983
1079833,319991.0,6397884.5,58.2942
1079834,319991.5,6397884.5,58.3783
1079835,319990.5,6397885.5,57.8501
1079836,319990.5,6397886.0,57.6701
1079837,319990.0,6397885.5,57.766
1079838,319989.5,6397885.5,57.6818
1079839,319989.5,6397886.0,57.5018
1079840,319989.0,6397885.5,57.5977
1079841,319989.5,6397885.0,57.8618
1079842,319989.0,6397884.5,57.9577
1079843,319989.5,6397884.5,58.0418
1079844,319989.5,6397884.0,58.2218
1079845,319989.0,6397883.5,58.3177
1079846,319989.5,6397883.5,58.4018
1079847,319989.5,6397883.0,58.5819
1079848,319989.0,6397882.5,58.6778
1079849,319989.5,6397882.5,58.7619
1079850,319990.0,6397883.5,58.486
1079851,319990.5,6397883.5,58.5701
1079852,319990.5,6397884.0,58.3901
1079853,319990.5,6397885.0,58.0301
1079854,319990.0,6397884.5,58.1259
1079855,319990.5,6397884.5,58.2101
1079856,319989.5,6397882.0,58.9419
1079857,319989.0,6397881.5,59.0378
1079858,319989.5,6397881.5,59.1219
1079859,319989.5,6397881.0,59.3019
1079860,319989.0,6397880.5,59.3978
1079861,319989.5,6397880.5,59.4819
1079862,319990.0,6397881.5,59.206
1079863,319990.5,6397881.5,59.2901
1079864,319990.5,6397882.0,59.1101
1079865,319989.5,6397880.0,59.6619
1079866,319989.0,6397879.5,59.7578
1079867,319989.5,6397879.5,59.8419
1079868,319989.5,6397879.0,60.0219
1079869,319989.0,6397878.5,60.1178
1079870,319989.5,6397878.5,60.2019
1079871,319990.0,6397879.5,59.926
1079872,319990.5,6397879.5,60.0102
1079873,319990.5,6397880.0,59.8302
1079874,319991.0,6397880.5,59.7343
1079875,319991.5,6397880.5,59.8184
1079876,319991.5,6397881.0,59.6384
1079877,319992.0,6397881.5,59.5425
1079878,319992.5,6397881.5,59.6266
1079879,319992.5,6397882.0,59.4466
1079880,319991.5,6397881.5,59.4584
1079881,319991.5,6397882.0,59.2783
1079882,319991.0,6397881.5,59.3742
1079883,319990.0,6397880.5,59.566
1079884,319990.5,6397880.5,59.6501
1079885,319990.5,6397881.0,59.4701
1079886,319992.5,6397885.0,58.3665
1079887,319992.0,6397884.5,58.4624
1079888,319991.5,6397884.0,58.5583
1079889,319992.5,6397884.5,58.5465
1079890,319992.5,6397884.0,58.7265
1079891,319991.0,6397883.5,58.6542
1079892,319990.5,6397883.0,58.7501
1079893,319990.0,6397882.5,58.846
1079894,319990.5,6397882.5,58.9301
1079895,319991.0,6397882.5,59.0142
1079896,319991.5,6397882.5,59.0983
1079897,319992.0,6397882.5,59.1824
1079898,319992.5,6397882.5,59.2665
1079899,319992.5,6397883.0,59.0865
1079900,319992.5,6397883.5,58.9065
1079901,319991.5,6397883.5,58.7383
1079902,319991.5,6397883.0,58.9183
1079903,319992.0,6397883.5,58.8224
1079904,319997.0,6397885.5,58.8075
1079905,319996.5,6397885.0,58.9034
1079906,319996.0,6397884.5,58.9993
1079907,319995.5,6397884.0,59.0952
1079908,319996.5,6397884.5,58.9474
1079909,319996.5,6397884.0,58.9915
1079910,319997.0,6397884.5,58.8956
1079911,319995.0,6397883.5,59.1911
1079912,319994.5,6397883.0,59.287
1079913,319994.0,6397882.5,59.3829
1079914,319993.5,6397882.0,59.4788
1079915,319994.5,6397882.5,59.331
1079916,319994.5,6397882.0,59.3751
1079917,319995.0,6397882.5,59.2792
1079918,319995.5,6397882.5,59.2273
1079919,319995.5,6397882.0,59.2713
1079920,319996.0,6397882.5,59.1754
1079921,319996.5,6397882.5,59.1235
1079922,319996.5,6397882.0,59.1675
1079923,319997.0,6397882.5,59.0716
1079924,319996.5,6397883.0,59.0795
1079925,319997.0,6397883.5,58.9836
1079926,319996.5,6397883.5,59.0355
1079927,319995.5,6397883.5,59.1393
1079928,319995.5,6397883.0,59.1833
1079929,319996.0,6397883.5,59.0874
1079930,319993.0,6397881.5,59.5747
1079931,319992.5,6397881.0,59.6706
1079932,319992.0,6397880.5,59.7665
1079933,319991.5,6397880.0,59.8624
1079934,319992.5,6397880.5,59.7146
1079935,319992.5,6397880.0,59.7586
1079936,319993.0,6397880.5,59.6627
1079937,319991.0,6397879.5,59.9583
1079938,319990.5,6397879.0,60.0542
1079939,319990.0,6397878.5,60.15
1079940,319989.5,6397878.0,60.2459
1079941,319990.5,6397878.5,60.0982
1079942,319990.5,6397878.0,60.1422
1079943,319991.0,6397878.5,60.0463
1079944,319991.5,6397878.5,59.9944
1079945,319991.5,6397878.0,60.0384
1079946,319992.0,6397878.5,59.9425
1079947,319992.5,6397878.5,59.8906
1079948,319992.5,6397878.0,59.9347
1079949,319993.0,6397878.5,59.8388
1079950,319992.5,6397879.0,59.8466
1079951,319993.0,6397879.5,59.7507
1079952,319992.5,6397879.5,59.8026
1079953,319991.5,6397879.5,59.9064
1079954,319991.5,6397879.0,59.9504
1079955,319992.0,6397879.5,59.8545
1079956,319993.5,6397878.5,59.7869
1079957,319993.5,6397878.0,59.8309
1079958,319994.0,6397878.5,59.735
1079959,319994.5,6397878.5,59.6832
1079960,319994.5,6397878.0,59.7272
1079961,319995.0,6397878.5,59.6313
1079962,319994.5,6397879.0,59.6391
1079963,319995.0,6397879.5,59.5432
1079964,319994.5,6397879.5,59.5951
1079965,319995.5,6397878.5,59.5794
1079966,319995.5,6397878.0,59.6234
1079967,319996.0,6397878.5,59.5275
1079968,319996.5,6397878.5,59.4756
1079969,319996.5,6397878.0,59.5196
1079970,319997.0,6397878.5,59.4237
1079971,319996.5,6397879.0,59.4316
1079972,319997.0,6397879.5,59.3357
1079973,319996.5,6397879.5,59.3876
1079974,319996.5,6397880.0,59.3436
1079975,319997.0,6397880.5,59.2477
1079976,319996.5,6397880.5,59.2995
1079977,319996.5,6397881.0,59.2555
1079978,319997.0,6397881.5,59.1596
1079979,319996.5,6397881.5,59.2115
1079980,319996.0,6397880.5,59.3514
1079981,319995.5,6397880.5,59.4033
1079982,319995.5,6397880.0,59.4473
1079983,319995.5,6397879.0,59.5354
1079984,319996.0,6397879.5,59.4395
1079985,319995.5,6397879.5,59.4913
1079986,319993.5,6397881.5,59.5228
1079987,319993.5,6397881.0,59.5668
1079988,319993.5,6397880.5,59.6108
1079989,319994.0,6397881.5,59.4709
1079990,319994.5,6397881.5,59.4191
1079991,319993.5,6397880.0,59.6548
1079992,319993.5,6397879.5,59.6989
1079993,319993.5,6397879.0,59.7429
1079994,319994.0,6397879.5,59.647
1079995,319994.5,6397880.0,59.5511
1079996,319995.0,6397880.5,59.4552
1079997,319995.5,6397881.0,59.3593
1079998,319996.0,6397881.5,59.2634
1079999,319995.5,6397881.5,59.3153
1080000,319995.0,6397881.5,59.3672
1080001,319994.0,6397880.5,59.559
1080002,319994.5,6397880.5,59.5071
1080003,319994.5,6397881.0,59.4631
1080004,319997.25,6397886.0,58.8082
1080005,319997.25,6397885.5,58.8522
1080006,319997.25,6397885.0,58.8962
1080007,319997.25,6397884.5,58.9403
1080008,319997.5,6397885.5,58.8969
1080009,319997.75,6397885.5,58.9416
1080010,319997.75,6397886.0,58.8976
1080011,319997.25,6397884.0,58.9843
1080012,319997.25,6397883.5,59.0283
1080013,319997.25,6397883.0,59.0723
1080014,319997.25,6397882.5,59.1163
1080015,319997.5,6397883.5,59.073
1080016,319997.75,6397883.5,59.1177
1080017,319997.75,6397884.0,59.0737
1080018,319998.0,6397884.5,59.0744
1080019,319998.25,6397884.5,59.1191
1080020,319998.25,6397885.0,59.0751
1080021,319998.5,6397885.5,59.0757
1080022,319998.75,6397885.5,59.1204
1080023,319998.75,6397886.0,59.0764
1080024,319998.25,6397885.5,59.031
1080025,319998.25,6397886.0,58.987
1080026,319998.0,6397885.5,58.9863
1080027,319997.5,6397884.5,58.985
1080028,319997.75,6397884.5,59.0297
1080029,319997.75,6397885.0,58.9856
1080030,319997.25,6397882.0,59.1603
1080031,319997.25,6397881.5,59.2043
1080032,319997.25,6397881.0,59.2484
1080033,319997.25,6397880.5,59.2924
1080034,319997.5,6397881.5,59.249
1080035,319997.75,6397881.5,59.2937
1080036,319997.75,6397882.0,59.2497
1080037,319997.25,6397880.0,59.3364
1080038,319997.25,6397879.5,59.3804
1080039,319997.25,6397879.0,59.4244
1080040,319997.25,6397878.5,59.4684
1080041,319997.5,6397879.5,59.4251
1080042,319997.75,6397879.5,59.4698
1080043,319997.75,6397880.0,59.4258
1080044,319998.0,6397880.5,59.4265
1080045,319998.25,6397880.5,59.4712
1080046,319998.25,6397881.0,59.4272
1080047,319998.5,6397881.5,59.4278
1080048,319998.75,6397881.5,59.4725
1080049,319998.75,6397882.0,59.4285
1080050,319998.25,6397881.5,59.3831
1080051,319998.25,6397882.0,59.3391
1080052,319998.0,6397881.5,59.3384
1080053,319997.5,6397880.5,59.3371
1080054,319997.75,6397880.5,59.3818
1080055,319997.75,6397881.0,59.3377
1080056,319999.0,6397882.5,59.4292
1080057,319999.25,6397882.5,59.4739
1080058,319999.25,6397883.0,59.4298
1080059,319999.5,6397883.5,59.4305
1080060,319999.75,6397883.5,59.4752
1080061,319999.75,6397884.0,59.4312
1080062,319999.25,6397883.5,59.3858
1080063,319999.25,6397884.0,59.3418
1080064,319999.0,6397883.5,59.3411
1080065,320000.0,6397884.5,59.4319
1080066,320000.25,6397884.5,59.4766
1080067,320000.25,6397885.0,59.4326
1080068,320000.5,6397885.5,59.4333
1080069,320000.75,6397885.5,59.478
1080070,320000.75,6397886.0,59.434
1080071,320000.25,6397885.5,59.3886
1080072,320000.25,6397886.0,59.3446
1080073,320000.0,6397885.5,59.3439
1080074,319999.75,6397885.5,59.2992
1080075,319999.75,6397886.0,59.2552
1080076,319999.5,6397885.5,59.2545
1080077,319999.25,6397885.5,59.2098
1080078,319999.25,6397886.0,59.1658
1080079,319999.0,6397885.5,59.1651
1080080,319999.25,6397885.0,59.2538
1080081,319999.0,6397884.5,59.2531
1080082,319999.25,6397884.5,59.2978
1080083,319999.75,6397884.5,59.3872
1080084,319999.75,6397885.0,59.3432
1080085,319999.5,6397884.5,59.3425
1080086,319997.5,6397882.5,59.161
1080087,319997.75,6397882.5,59.2057
1080088,319998.0,6397882.5,59.2504
1080089,319997.75,6397883.0,59.1617
1080090,319998.0,6397883.5,59.1624
1080091,319998.25,6397882.5,59.2951
1080092,319998.5,6397882.5,59.3398
1080093,319998.75,6397882.5,59.3845
1080094,319998.75,6397883.0,59.3405
1080095,319998.75,6397883.5,59.2964
1080096,319998.75,6397884.0,59.2524
1080097,319998.75,6397884.5,59.2084
1080098,319998.75,6397885.0,59.1644
1080099,319998.5,6397884.5,59.1637
1080100,319998.25,6397884.0,59.1631
1080101,319998.25,6397883.0,59.2511
1080102,319998.5,6397883.5,59.2517
1080103,319998.25,6397883.5,59.2071
1080104,319997.25,6397886.25,58.697
1080105,319997.5,6397886.25,58.7417
1080106,319997.75,6397886.25,58.7864
1080107,319998.0,6397886.25,58.8311
1080108,319997.75,6397886.5,58.6752
1080109,319998.0,6397886.75,58.6088
1080110,319997.75,6397886.75,58.5641
1080111,319998.25,6397886.25,58.8758
1080112,319998.5,6397886.25,58.9205
1080113,319998.75,6397886.25,58.9652
1080114,319999.0,6397886.25,59.0099
1080115,319998.75,6397886.5,58.854
1080116,319999.0,6397886.75,58.7875
1080117,319998.75,6397886.75,58.7428
1080118,319998.75,6397887.0,58.6316
1080119,319999.0,6397887.25,58.5651
1080120,319998.75,6397887.25,58.5205
1080121,319998.75,6397887.5,58.4093
1080122,319999.0,6397887.75,58.3428
1080123,319998.75,6397887.75,58.2981
1080124,319998.5,6397887.25,58.4758
1080125,319998.25,6397887.25,58.4311
1080126,319998.25,6397887.0,58.5423
1080127,319998.25,6397886.5,58.7646
1080128,319998.5,6397886.75,58.6981
1080129,319998.25,6397886.75,58.6535
1080130,319999.25,6397886.25,59.0546
1080131,319999.5,6397886.25,59.0993
1080132,319999.75,6397886.25,59.144
1080133,320000.0,6397886.25,59.1887
1080134,319999.75,6397886.5,59.0328
1080135,320000.0,6397886.75,58.9663
1080136,319999.75,6397886.75,58.9216
1080137,320000.25,6397886.25,59.2334
1080138,320000.5,6397886.25,59.2781
1080139,320000.75,6397886.25,59.3228
1080140,320001.0,6397886.25,59.3675
1080141,320000.75,6397886.5,59.2116
1080142,320001.0,6397886.75,59.1451
1080143,320000.75,6397886.75,59.1004
1080144,320000.75,6397887.0,58.9892
1080145,320001.0,6397887.25,58.9227
1080146,320000.75,6397887.25,58.878
1080147,320000.75,6397887.5,58.7668
1080148,320001.0,6397887.75,58.7004
1080149,320000.75,6397887.75,58.6557
1080150,320000.5,6397887.25,58.8333
1080151,320000.25,6397887.25,58.7886
1080152,320000.25,6397887.0,58.8998
1080153,320000.25,6397886.5,59.1222
1080154,320000.5,6397886.75,59.0557
1080155,320000.25,6397886.75,59.011
1080156,320000.75,6397888.0,58.5445
1080157,320001.0,6397888.25,58.478
1080158,320000.75,6397888.25,58.4333
1080159,320000.75,6397888.5,58.3221
1080160,320001.0,6397888.75,58.2556
1080161,320000.75,6397888.75,58.2109
1080162,320000.5,6397888.25,58.3886
1080163,320000.25,6397888.25,58.3439
1080164,320000.25,6397888.0,58.4551
1080165,320000.75,6397889.0,58.0997
1080166,320001.0,6397889.25,58.0332
1080167,320000.75,6397889.25,57.9885
1080168,320000.75,6397889.5,57.8773
1080169,320001.0,6397889.75,57.8109
1080170,320000.75,6397889.75,57.7662
1080171,320000.5,6397889.25,57.9438
1080172,320000.25,6397889.25,57.8991
1080173,320000.25,6397889.0,58.0103
1080174,320000.0,6397888.75,58.0768
1080175,319999.75,6397888.75,58.0321
1080176,319999.75,6397888.5,58.1433
1080177,319999.5,6397888.25,58.2098
1080178,319999.25,6397888.25,58.1651
1080179,319999.25,6397888.0,58.2763
1080180,319999.75,6397888.25,58.2545
1080181,319999.75,6397888.0,58.3657
1080182,320000.0,6397888.25,58.2992
1080183,320000.5,6397888.75,58.1662
1080184,320000.25,6397888.75,58.1215
1080185,320000.25,6397888.5,58.2327
1080186,319999.25,6397886.5,58.9434
1080187,319999.5,6397886.75,58.8769
1080188,319999.75,6397887.0,58.8104
1080189,319999.25,6397886.75,58.8322
1080190,319999.25,6397887.0,58.721
1080191,320000.0,6397887.25,58.7439
1080192,320000.25,6397887.5,58.6775
1080193,320000.5,6397887.75,58.611
1080194,320000.25,6397887.75,58.5663
1080195,320000.0,6397887.75,58.5216
1080196,319999.75,6397887.75,58.4769
1080197,319999.5,6397887.75,58.4322
1080198,319999.25,6397887.75,58.3875
1080199,319999.25,6397887.5,58.4986
1080200,319999.25,6397887.25,58.6098
1080201,319999.75,6397887.25,58.6992
1080202,319999.75,6397887.5,58.5881
1080203,319999.5,6397887.25,58.6545
1080204,319997.125,6397870.25,55.5075
1080205,319997.875,6397870.75,55.5713
1080206,319998.625,6397871.25,55.6352
1080207,319999.375,6397871.75,55.699
1080208,319998.0,6397871.0,55.6041
1080209,319998.125,6397871.25,55.637
1080210,319997.375,6397870.75,55.5732
1080211,320000.125,6397872.25,55.7629
1080212,320000.875,6397872.75,55.8268
1080213,320001.625,6397873.25,55.8906
1080214,320002.375,6397873.75,55.9545
1080215,320001.0,6397873.0,55.8596
1080216,320001.125,6397873.25,55.8925
1080217,320000.375,6397872.75,55.8286
1080218,319999.75,6397872.5,55.7976
1080219,319999.875,6397872.75,55.8305
1080220,319999.125,6397872.25,55.7666
1080221,319998.5,6397872.0,55.7356
1080222,319998.625,6397872.25,55.7684
1080223,319997.875,6397871.75,55.7046
1080224,319998.375,6397871.75,55.7027
1080225,319997.625,6397871.25,55.6388
1080226,319998.25,6397871.5,55.6699
1080227,319999.5,6397872.0,55.7319
1080228,319999.625,6397872.25,55.7647
1080229,319998.875,6397871.75,55.7009
1080230,320003.125,6397874.25,56.0183
1080231,320003.875,6397874.75,56.0822
1080232,320004.625,6397875.25,56.1461
1080233,320005.375,6397875.75,56.21
1080234,320004.0,6397875.0,56.1151
1080235,320004.125,6397875.25,56.1479
1080236,320003.375,6397874.75,56.0841
1080237,320006.125,6397876.25,56.2738
1080238,320006.875,6397876.75,56.3377
1080239,320007.625,6397877.25,56.4016
1080240,320008.375,6397877.75,56.4655
1080241,320007.0,6397877.0,56.3706
1080242,320007.125,6397877.25,56.4034
1080243,320006.375,6397876.75,56.3396
1080244,320005.75,6397876.5,56.3085
1080245,320005.875,6397876.75,56.3414
1080246,320005.125,6397876.25,56.2775
1080247,320004.5,6397876.0,56.2465
1080248,320004.625,6397876.25,56.2793
1080249,320003.875,6397875.75,56.2155
1080250,320004.375,6397875.75,56.2136
1080251,320003.625,6397875.25,56.1497
1080252,320004.25,6397875.5,56.1808
1080253,320005.5,6397876.0,56.2428
1080254,320005.625,6397876.25,56.2757
1080255,320004.875,6397875.75,56.2118
1080256,320003.25,6397875.5,56.1844
1080257,320003.375,6397875.75,56.2173
1080258,320002.625,6397875.25,56.1535
1080259,320002.0,6397875.0,56.1225
1080260,320002.125,6397875.25,56.1553
1080261,320001.375,6397874.75,56.0914
1080262,320001.875,6397874.75,56.0896
1080263,320001.125,6397874.25,56.0257
1080264,320001.75,6397874.5,56.0567
1080265,320000.75,6397874.5,56.0604
1080266,320000.875,6397874.75,56.0933
1080267,320000.125,6397874.25,56.0294
1080268,319999.5,6397874.0,55.9984
1080269,319999.625,6397874.25,56.0312
1080270,319998.875,6397873.75,55.9674
1080271,319999.375,6397873.75,55.9655
1080272,319998.625,6397873.25,55.9016
1080273,319999.25,6397873.5,55.9327
1080274,319999.125,6397873.25,55.8998
1080275,319998.375,6397872.75,55.836
1080276,319999.0,6397873.0,55.867
1080277,319998.875,6397872.75,55.8341
1080278,319998.125,6397872.25,55.7702
1080279,319998.75,6397872.5,55.8013
1080280,319999.625,6397873.25,55.898
1080281,320000.25,6397873.5,55.929
1080282,320000.375,6397873.75,55.9619
1080283,320000.625,6397874.25,56.0276
1080284,319999.875,6397873.75,55.9637
1080285,320000.5,6397874.0,55.9947
1080286,320002.5,6397874.0,55.9874
1080287,320002.625,6397874.25,56.0202
1080288,320002.75,6397874.5,56.0531
1080289,320001.875,6397873.75,55.9564
1080290,320001.25,6397873.5,55.9254
1080291,320002.875,6397874.75,56.0859
1080292,320003.0,6397875.0,56.1188
1080293,320003.125,6397875.25,56.1516
1080294,320002.375,6397874.75,56.0877
1080295,320001.625,6397874.25,56.0239
1080296,320000.875,6397873.75,55.9601
1080297,320000.125,6397873.25,55.8962
1080298,319999.375,6397872.75,55.8323
1080299,320000.0,6397873.0,55.8633
1080300,320000.625,6397873.25,55.8943
1080301,320002.125,6397874.25,56.022
1080302,320001.5,6397874.0,55.9911
1080303,320001.375,6397873.75,55.9582
1080304,319997.0,6397870.5,55.7242
1080305,319997.125,6397870.75,55.757
1080306,319997.25,6397871.0,55.7899
1080307,319997.375,6397871.25,55.8227
1080308,319997.125,6397871.25,56.0066
1080309,319997.125,6397871.75,56.2562
1080310,319997.0,6397871.5,56.2233
1080311,319997.5,6397871.5,55.8556
1080312,319997.625,6397871.75,55.8884
1080313,319997.75,6397872.0,55.9213
1080314,319997.875,6397872.25,55.9541
1080315,319997.625,6397872.25,56.138
1080316,319997.625,6397872.75,56.3876
1080317,319997.5,6397872.5,56.3547
1080318,319997.375,6397872.75,56.5714
1080319,319997.375,6397873.25,56.821
1080320,319997.25,6397873.0,56.7882
1080321,319997.125,6397873.25,57.0049
1080322,319997.125,6397873.75,57.2544
1080323,319997.0,6397873.5,57.2215
1080324,319997.125,6397872.75,56.7553
1080325,319997.0,6397872.5,56.7225
1080326,319997.125,6397872.25,56.5058
1080327,319997.375,6397871.75,56.0723
1080328,319997.375,6397872.25,56.3219
1080329,319997.25,6397872.0,56.289
1080330,319998.0,6397872.5,55.987
