x,y,value
-22.286669,1777.926262,0
-22.286669,1783.046379,0
-22.286669,1788.166496,0
-22.286669,1793.286614,0
-22.286669,1798.406731,0
-22.286669,1803.526848,0
-22.286669,1808.646965,0
-22.286669,1813.767082,0
-22.286669,1818.887199,0
-22.286669,1824.007256,0
-22.286669,1829.127312,0
-22.286669,1834.247429,0
-22.286669,1839.367546,0
-22.286669,1844.487663,0
-22.286669,1849.607781,0
-22.286669,1854.727898,0
-22.286669,1859.848015,0
-17.159676,-29.471936,0
-17.159676,-24.351828,0
-17.159676,-19.231719,0
-17.159676,-14.111611,0
-17.159676,-8.991503,0
-17.159676,-3.871394,0
-17.159676,1.248714,0
-17.159676,6.368822,0
-17.159676,11.48893,0
-17.159676,16.609039,0
-17.159676,21.729147,0
-17.159676,26.849255,0
-17.159676,31.969364,0
-17.159676,37.089474,0
-17.159676,42.20958,0
-17.159676,47.329685,0
-17.159676,52.449795,0
-17.159676,57.569904,0
-17.159676,62.690014,0
-17.159676,67.810123,0
-17.159676,72.930229,0
-17.159676,78.050335,0
-17.159676,83.170445,0
-17.159676,88.290554,0
-17.159676,93.41066,0
-17.159676,98.530769,0
-17.159676,103.650879,0
-17.159676,108.770989,0
-17.159676,113.891098,0
-17.159676,119.0112,0
-17.159676,124.13131,0
-17.159676,129.251419,0
-17.159676,134.371529,0
-17.159676,139.491638,0
-17.159676,144.611748,0
-17.159676,149.731857,0
-17.159676,154.851959,0
-17.159676,159.972069,0
-17.159676,165.092178,0
-17.159676,170.212288,0
-17.159676,175.332398,0
-17.159676,180.452499,0
-17.159676,185.572609,0
-17.159676,190.692719,0
-17.159676,195.812828,0
-17.159676,200.932938,0
-17.159676,206.053047,0
-17.159676,211.173157,0
-17.159676,216.293259,0
-17.159676,221.413361,0
-17.159676,226.53347,0
-17.159676,231.653587,0
-17.159676,236.773705,0
-17.159676,241.893807,0
-17.159676,247.013908,0
-17.159676,252.134026,0
-17.159676,257.254128,0
-17.159676,262.374229,0
-17.159676,267.494347,0
-17.159676,272.614449,0
-17.159676,277.734551,0
-17.159676,282.854668,0
-17.159676,287.974785,0
-17.159676,293.094887,0
-17.159676,298.214989,0
-17.159676,303.335106,0
-17.159676,308.455208,0
-17.159676,313.57531,0
-17.159676,318.695427,0
-17.159676,323.815544,0
-17.159676,328.935646,0
-17.159676,334.055748,0
-17.159676,339.175865,0
-17.159676,344.295967,0
-17.159676,349.416069,0
-17.159676,354.536186,0
-17.159676,359.656288,0
-17.159676,364.77639,0
-17.159676,369.896507,0
